[Result Details],,,,,,,,,,,,,,,,,,,,,,,,,,
Result Name,[80.78] FSAE Aero Pwr90%, FSAE Endurance Germany 2012,,,,,,,,,,,,,,,,,,,,,,,,
Date Created,10/11/2016 10:10,,,,,,,,,,,,,,,,,,,,,,,,,
Track,FSAE Endurance Germany 2012,,,,,,,,,,,,,,,,,,,,,,,,,
Track Configuration,Closed Circuit,,,,,,,,,,,,,,,,,,,,,,,,,
Vehicle,FSAE Aero,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
84.99444298,50.40750181,878.5,13.47769298,6.439711862,1,13,13322.32686,36.0122476,67.37439262,450.8512869,300.5675246,0,85.87556268,0,41.35809281,1,98.42574161,1.4,1.5,139.6590177,5.636083897,-0.980456082,14.29063226,36.59036758,0,3099.551287
85.23932144,50.41809074,878.75,13.2857798,6.423860689,1,13,13360.70997,35.97079177,67.49072365,453.452935,302.3019567,0,85.77768513,0,42.19761601,1,99.65082343,1.4,1.5,140.0138209,5.56536673,-0.699361137,14.05077986,36.55777342,0,3102.152935
85.48289639,50.42864924,879,13.10116937,6.40807497,1,13,13398.88876,35.92955662,67.60599208,456.0481593,304.0321062,0,85.67987138,0,43.03713921,1,100.8722775,1.4,1.5,140.3616672,5.426555666,-1.376734437,13.81114273,36.52369587,0,3104.748159
85.72518143,50.43917766,879.25,12.92344324,6.392354121,1,13,13436.86537,35.88853983,67.72021143,458.6369868,305.7579912,0,85.58212168,0,43.87666242,1,102.0903908,1.4,1.5,140.7075585,5.305238352,-1.206668909,13.57172515,36.48816533,0,3107.336987
85.96618996,50.44967633,879.5,12.38917309,6.376697569,1,13,13474.64189,35.84773915,67.83339496,461.219444,307.4796293,0,85.48443628,0,46.02650904,1,105.1963829,1.4,1.5,141.0365988,5.110699261,-1.940445299,13.3325257,36.45118998,0,3109.919444
86.20593514,50.46014556,879.75,11.93297315,6.36110475,1,13,13512.22039,35.80715234,67.94555568,463.7955574,309.1970382,0,85.38681542,0,48.05301807,1,108.1096616,1.4,1.5,141.3515327,4.902946775,-2.078069248,13.09354171,36.41284144,0,3112.495557
86.41785501,50.47062397,880,11.50646032,-13.96965689,1,13,13545.43745,35.77127612,68.04434213,466.0786555,310.7191037,0,0,77.45879685,50.07952711,1,111.0122636,1.5,1.4,141.6535205,4.695940026,-2.068796184,12.85477049,36.3731796,0,3114.778656
85.89088772,50.48116909,880.25,10.92448933,-14.31320182,1,13,13462.83875,35.86048717,67.79807767,460.4117859,306.9411906,0,0,79.83183707,52.10603615,1,113.9072916,1.5,1.4,141.9435851,4.491074501,-2.034444815,12.61620933,36.33225944,0,3109.111786
85.3475237,50.49178361,880.5,10.38289354,-14.60283856,1,13,13377.66997,35.95247406,67.54198343,454.6048862,303.0699242,0,0,81.88315135,54.13254519,1,116.7976463,1.5,1.4,142.2226327,4.324540647,-1.642974403,12.37785545,36.29013155,0,3103.304886
84.78951607,50.50247013,880.75,9.877784029,-14.84807551,1,13,13290.2059,36.04693998,67.27669734,448.6798466,299.1198977,0,0,83.6696661,56.15905422,1,119.6860582,1.5,1.4,142.4914703,4.091100903,-2.28753275,12.13970604,36.24684267,0,3097.379847
84.21828902,50.51323228,881,9.405731645,-15.27625605,1,13,13200.66977,36.14364383,67.0027228,442.6546978,295.1031319,0,0,86.61441868,58.18556326,1,122.5751157,1.5,1.4,142.7562842,3.879469061,-2.059257598,11.90175832,36.20243609,0,3091.354698
83.62642985,50.52407336,881.25,8.566347422,-15.60123058,1,13,13107.89969,36.24384053,66.71628739,436.4548888,290.9699259,0,0,88.9305543,62.99214939,1,127.5969939,1.5,1.4,143.0005973,3.605019664,-2.651052235,11.66399589,36.15692592,0,3085.154889
83.01754668,50.5349964,881.5,7.822150473,-15.84124869,1,13,13012.46121,36.34691924,66.41888866,430.1223794,286.748253,0,0,90.72746199,67.98429878,1,127.5969939,1.5,1.4,143.2264617,3.332950957,-2.608336183,11.42640518,36.11039754,0,3078.822379
82.39462197,50.54600426,881.75,7.178108317,-16.01991882,1,13,12914.8218,36.45237507,66.11177223,423.6917237,282.4611491,0,0,92.14939998,72.97644817,1,127.5969939,1.5,1.4,143.4364661,3.085428732,-2.354724073,11.18897453,36.06292788,0,3072.391724
81.75978004,50.55709968,882,6.61537861,-16.15309995,1,13,12815.31445,36.55984838,65.79580486,417.1878756,278.1252504,0,0,93.29318789,77.96859756,1,127.5969939,1.5,1.4,143.6326908,2.865418485,-2.076480612,10.95169364,36.01458303,0,3065.887876
81.11456864,50.56828534,882.25,6.119558219,-16.25181081,1,13,12714.18176,36.66907715,65.47159886,410.6293386,273.7528924,0,0,94.22604443,82.96074695,1,127.5969939,1.5,1.4,143.816833,2.72146675,-1.347670632,10.7145534,35.96542038,0,3059.329339
80.4601344,50.57956391,882.5,5.679451043,-16.32392104,1,13,12611.60344,36.77986727,65.13958913,404.0301335,269.3534223,0,0,94.99594708,87.95289634,1,127.5969939,1.5,1.4,143.9902946,2.447864538,-2.540353231,10.47754562,35.9154902,0,3052.730133
79.79733654,50.59093911,882.75,5.286223787,-16.55176086,1,13,12507.71418,36.89207329,64.80008298,397.4010783,264.9340522,0,0,96.76182829,92.94504573,1,127.5969939,1.5,1.4,144.164694,2.234912972,-1.960426875,10.24066293,35.86483692,0,3046.101078
79.11953038,50.60241412,883,4.262188586,-16.66150487,1,13,12401.47247,37.00682007,64.44950304,390.6786256,260.452417,0,0,97.78672877,113.3260465,1,127.5969939,1.5,1.4,144.306445,1.913153935,-2.936337402,10.00380857,35.81343528,0,3039.378626
78.43124247,50.61399194,883.25,3.525007779,-16.70677621,1,13,12293.58781,37.12334133,64.08999784,383.9108971,255.940598,0,0,98.40621731,134.6520931,1,127.5969939,1.5,1.4,144.4246509,1.622760054,-2.626573905,9.766948084,35.76141839,0,3032.610897
77.73490204,50.62567543,883.5,2.989257817,-16.71743707,1,13,12184.44097,37.24122581,63.72269378,377.1241643,251.4161095,0,0,98.80763947,155.9781396,1,127.5969939,1.5,1.4,144.5259969,1.390794284,-2.079121246,9.530060725,35.70888307,0,3025.824164
77.03175702,50.6374675,883.75,2.582353047,-16.70792883,1,13,12074.22756,37.36026225,63.34813352,370.3325258,246.8883506,0,0,99.08157689,177.3041861,1,127.5969939,1.5,1.4,144.6146858,1.205391946,-1.646469893,9.293131514,35.6558986,0,3019.032526
76.32248122,50.64937109,884,2.262843967,-16.68592626,1,13,11963.05318,37.48033658,62.96657435,363.5441922,242.3627948,0,0,99.27616106,198.6302327,1,127.5969939,1.5,1.4,144.6935287,1.060238295,-1.27696387,9.056149118,35.60251693,0,3012.244192
75.60744047,50.66138919,884.25,2.005338567,-16.65091468,1,13,11850.97519,37.60138686,62.57811876,356.7642443,237.8428295,0,0,99.38727874,219.9562792,1,127.5969939,1.5,1.4,144.7636089,0.964982549,-0.830011165,8.819104664,35.54877844,0,3005.464244
74.88703589,50.67352483,884.5,1.841367265,-16.60196258,1,13,11738.05645,37.7233452,62.18289573,349.9979751,233.3319834,0,0,99.40807478,235,1,127.5969939,1.5,1.4,144.8270599,0.896866309,-0.587782414,8.582030791,35.49472832,0,2998.697975
74.16172429,50.68578117,884.75,1.805871207,-16.55309434,1,13,11624.36857,37.84613425,61.78107316,343.25106,228.83404,0,0,99.42854183,235,1,127.5969939,1.5,1.4,144.8905114,0.868402397,-0.243199257,8.345018695,35.44041609,0,2991.95106
73.43135474,50.69816154,885,1.770476707,-16.50430972,1,13,11509.88789,37.96977957,61.37248664,336.5234486,224.3489657,0,0,99.44867834,235,1,127.5969939,1.5,1.4,144.9539634,0.853113623,-0.129320662,8.108068659,35.38584183,0,2985.223449
72.6957691,50.71066939,885.25,1.735183493,-16.45560848,1,13,11394.58962,38.09430793,60.95696381,329.8150891,219.8767261,0,0,99.46848273,235,1,127.5969939,1.5,1.4,145.0174159,0.842172891,-0.091599322,7.871180962,35.3310056,0,2978.515089
71.95480157,50.72330837,885.5,1.699991289,-16.40699036,1,13,11278.44777,38.2197474,60.53432384,323.1259292,215.4172861,0,0,99.48795341,235,1,127.5969939,1.5,1.4,145.0808689,1.051415631,1.733672228,7.634355885,35.27590746,0,2971.825929
71.20827813,50.7360823,885.75,1.664899814,-16.35845511,1,13,11161.43507,38.34612743,60.10437688,316.4559154,210.9706103,0,0,99.50708882,235,1,127.5969939,1.5,1.4,145.1443223,0.435681467,-5.0477454,7.397593708,35.22054749,0,2965.155915
70.45601597,50.74899542,886,1.629908782,-16.33756301,1,13,11043.52286,38.47347898,59.66692337,309.8049933,206.5366622,0,0,99.70652156,235,1,127.5969939,1.5,1.4,145.2586296,0.421176855,-0.117626008,7.160894711,35.16492576,0,2958.504993
69.69652758,50.76205183,886.25,-1.255474057,-16.27298057,1,13,10924.47799,38.60205388,59.22098918,303.1618384,202.1078923,0,0,99.61946469,-298.5448184,1,127.5969939,1.5,1.4,145.2137985,-0.298866427,-5.775151324,6.927754143,35.10964917,0,2951.861838
68.9316473,50.77525576,886.5,-1.426092653,-16.2007208,1,13,10804.58797,38.73154157,58.76754433,296.5442886,197.6961924,0,0,99.48017195,-257.0896367,1,127.5969939,1.5,1.4,145.1625022,-0.607329887,-2.446410649,6.694301559,35.05449151,0,2945.244289
68.16156025,50.78861148,886.75,-1.662477931,-16.11266149,1,13,10683.88183,38.86191072,58.30660791,289.9554631,193.303642,0,0,99.23454432,-215.6344551,1,127.5969939,1.5,1.4,145.1027619,-0.798365889,-1.497878234,6.460530616,34.99947956,0,2938.655463
67.3868539,50.80212311,887,-2.011633622,-15.98629571,1,13,10562.45164,38.99306188,57.838447,283.4018046,188.9345364,0,0,98.73271378,-174.1792734,1,127.5969939,1.5,1.4,145.0317744,-1.189994434,-3.035253669,6.22643307,34.94464828,0,2932.101805
66.60925022,50.81579371,887.25,-2.579374052,-15.73741618,1,13,10440.56732,39.12470353,57.36403714,276.8989697,184.5993131,0,0,97.41414083,-132.7240918,1,127.5969939,1.5,1.4,144.946284,-1.390035031,-1.532355104,5.991998014,34.89004426,0,2925.59897
65.83474693,50.82962821,887.5,-3.664227881,-15.66152364,1,13,10319.16896,39.25582032,56.88703926,270.4970857,180.3313905,0,0,97.23360262,-91.26891011,1,127.5969939,1.5,1.4,144.7889041,-1.791360938,-3.037821354,5.757211507,34.83572758,0,2919.197086
65.05473706,50.84363145,887.75,-3.779981532,-15.54948023,1,13,10196.90748,39.38786932,56.40213163,264.1253596,176.0835731,0,0,96.81012834,-86.38993998,1,127.5969939,1.5,1.4,144.6260875,-1.998955477,-1.552444775,5.522240767,34.78204781,0,2912.82536
64.27086216,50.85780825,888,-4.045832841,-15.41796781,1,13,10074.04018,39.52057264,55.91025307,257.7985683,171.8657122,0,0,96.25267752,-78.77987996,1,127.5969939,1.5,1.4,144.448475,-2.191026165,-1.418767946,5.287064609,34.72902383,0,2906.498568
63.48398312,50.87216334,888.25,-4.369456966,-15.25712706,1,13,9950.701998,39.65378453,55.41188362,251.5246681,167.6831121,0,0,95.4941043,-71.16981994,1,127.5969939,1.5,1.4,144.2531601,-2.410159211,-1.598565713,5.051670865,34.67671706,0,2900.224668
62.69552022,50.88670107,888.5,-4.771838876,-15.04978565,1,13,9827.115559,39.78726456,54.90788249,245.3156586,163.5437724,0,0,94.41753202,-63.55975992,1,127.5969939,1.5,1.4,144.0363103,-2.722283557,-2.248327989,4.816045205,34.625201,0,2894.015659
61.90787723,50.90142517,888.75,-5.285536332,-14.78254367,1,13,9703.657637,39.92060578,54.39977947,239.1905817,159.4603878,0,0,92.93013794,-55.9496999,1,119.3876757,1.5,1.4,143.7914376,-2.980865258,-1.839068116,4.580170517,34.57456512,0,2887.890582
61.12430279,50.91634103,889,-5.913001489,-14.63483587,1,13,9580.837433,40.05325824,53.88971324,233.1739804,155.4493203,0,0,92.23518695,-48.75451572,1,109.1154742,1.5,1.4,143.4987318,-3.301261461,-2.249404971,4.344027525,34.52492643,0,2881.87398
60.33845455,50.93145401,889.25,-6.172850667,-14.46484276,1,13,9457.660826,40.18629562,53.37357101,227.2168917,151.4779278,0,0,91.38422137,-45.50903144,1,104.4503568,1.5,1.4,143.1860272,-3.545965251,-1.695583926,4.107603926,34.47648859,0,2875.916892
59.55146994,50.94676925,889.5,-6.474616144,-14.26461657,1,13,9334.306099,40.31952539,52.85206989,221.3284391,147.5522928,0,0,90.32221912,-42.26354715,1,99.7468766,1.5,1.4,142.8504134,-3.826795203,-1.920207742,3.870888517,34.42933564,0,2870.028439
58.76499221,50.96229146,889.75,-6.829150127,-14.02215557,1,13,9211.030824,40.45266934,52.32629328,215.5210109,143.6806739,12.50448986,0,88.96617052,-39.01806287,1,94.98931884,1.5,1.4,142.4883008,-4.036512795,-1.414848474,3.633868984,34.38356388,0,2864.221011
57.98143478,50.97802757,890,-7.251413452,-13.91264439,1,13,9088.213286,40.58531892,51.79788469,209.8119236,139.8746157,0,0,88.50134634,-35.77257859,1,90.15930412,1.5,1.4,142.0839958,-4.294552655,-1.717188356,3.396531733,34.33928482,0,2858.511924
57.19328335,50.99398434,890.25,-7.37881549,-13.76789902,1,13,8964.67567,40.71874621,51.26176198,204.1466737,136.0977825,0,0,87.79319449,-34.20569399,1,87.79514688,1.5,1.4,141.6632512,-4.481233361,-1.225132581,3.158863867,34.29667729,0,2852.846674
56.40239508,51.01016858,890.5,-7.573427311,-13.60643173,1,13,8840.70907,40.85263684,50.7191239,198.5396913,132.3597942,0,0,86.96562588,-32.41138798,1,85.05721146,1.5,1.4,141.2199637,-4.654780952,-1.122935417,2.920862969,34.25581162,0,2847.239691
55.60963974,51.02658708,890.75,-7.793478913,-13.42373065,1,13,8716.44982,40.98684354,50.17052654,192.9978241,128.6652161,0,0,85.98690107,-30.61708197,1,82.28195148,1.5,1.4,140.7515915,-4.915490085,-1.662843389,2.682525181,34.21678396,0,2841.697824
54.81620859,51.04324476,891,-8.044094803,-13.12490093,1,13,8592.084641,41.12116465,49.61677172,187.5297771,125.0198514,0,0,84.20747257,-28.82277596,1,79.46390933,1.5,1.4,140.2600468,-5.128164603,-1.336994478,2.443847024,34.17970136,0,2836.229777
54.02913925,51.06014879,891.25,-8.482598067,-12.93884524,1,13,8468.716634,41.25440876,49.06282146,182.1832088,121.4554725,0,0,83.18751059,-26.5535265,1,75.82881065,1.5,1.4,139.7187286,-5.418472819,-1.798447549,2.204825673,34.14466277,0,2830.883209
53.24175234,51.07730612,891.5,-8.71172065,-12.72619197,1,13,8345.298851,41.38770663,48.50402806,176.9118531,117.9412354,0,0,81.97783626,-25.10705301,1,73.46394998,1.5,1.4,139.1472962,-5.676394819,-1.574226407,1.965452833,34.11187968,0,2825.611853
52.45570124,51.09472326,891.75,-8.973358427,-12.47890573,1,13,8222.090446,41.52077836,47.94157383,171.7266286,114.4844191,0,0,80.52180955,-23.66057951,1,71.05653327,1.5,1.4,138.5422165,-6.034094442,-2.150653239,1.725731826,34.08148133,0,2820.426629
51.67325283,51.11240583,892,-9.274654938,-12.18542703,1,13,8099.44674,41.65324018,47.37712419,166.6417632,111.0945088,0,0,78.73805556,-22.21410601,1,68.60126966,1.5,1.4,137.8992985,-6.123879543,-0.531725349,1.485667775,34.05361213,0,2815.341763
50.89756177,51.13037162,892.25,-9.625027174,-12.40525797,1,13,7977.862205,41.78455805,46.81304538,161.676242,107.7841613,0,0,80.48096853,-20.76763252,1,66.09200958,1.5,1.4,137.1839937,-6.418575787,-1.717738608,1.245268129,34.02843441,0,2810.376242
50.09522916,51.14863039,892.5,-9.250274417,-12.22951063,1,13,7852.10178,41.9203861,46.22487497,156.6191941,104.412796,100,0,79.50251146,-20.93307922,1,66.3819711,1.5,1.4,136.4962509,-6.455668059,-0.212735697,1.0045409,34.00625688,0,2805.319194
49.29136391,51.16719188,892.75,-9.436757053,-12.03001903,1,13,7726.101124,42.05647361,45.63076962,151.6330674,101.0887116,0,0,78.35304942,-19.86615845,1,64.49772886,1.5,1.4,135.7727939,-6.733195222,-1.565746372,0.763524945,33.98696722,0,2800.333067
48.48750189,51.18606137,893,-9.649712602,-11.65112112,1,13,7600.100973,42.19256058,45.03185068,146.7276185,97.81841231,0,0,75.95268359,-18.79923767,1,62.57739799,1.5,1.4,135.0175586,-6.923958123,-1.058674235,0.522241837,33.97071938,0,2795.427618
47.69603926,51.20525334,893.25,-10.08482271,-11.59972016,1,13,7476.044347,42.32654843,44.43746485,141.9766361,94.6510907,0,0,75.81035304,-17.40569476,1,60.00851861,1.5,1.4,134.1829522,-7.222229978,-1.627500894,0.280717732,33.95765071,0,2790.676636
46.89460174,51.22478342,893.5,-10.09339086,-11.54665849,1,13,7350.424222,42.46222495,43.83083075,137.2454493,91.49696622,0,0,75.65510195,-16.81138952,1,58.8899034,1.5,1.4,133.3195681,-7.436813772,-1.150592829,0.038980551,33.94809958,0,2785.945449
46.08277623,51.24466847,893.75,-10.10414325,-11.49166874,1,13,7223.175846,42.59966007,43.21145322,132.5346756,88.35645043,0,0,75.48497827,-16.21708428,1,57.75625799,1.5,1.4,132.4253547,-7.505496317,-0.361699826,-0.202924713,33.94219085,0,2781.234676
45.26013154,51.26493326,894,-10.11738628,-11.62577696,1,13,7094.231634,42.73892678,42.5788108,127.845037,85.23002467,0,0,76.63255851,-15.62277904,1,56.60662106,1.5,1.4,131.4866622,-7.653149589,-0.763008628,-0.444947878,33.94005761,0,2776.545037
44.41199313,51.28559851,894.25,-9.893047922,-11.5680671,1,13,6961.291447,42.88250936,41.92128231,123.0985047,82.06566979,0,0,76.44614413,-15.38386335,1,56.13971646,1.5,1.4,130.5462093,-7.692757987,-0.200712948,-0.687030971,33.94189004,0,2771.798505
43.55138824,51.30668678,894.5,-9.91026707,-11.50763392,1,13,6826.397222,43.02820241,41.24860918,118.3739816,78.91598776,0,0,76.23902841,-14.7677267,1,54.92239262,1.5,1.4,129.5676635,-7.862182259,-0.841324035,-0.929113319,33.94769708,0,2767.073982
42.67775432,51.32821847,894.75,-9.930997611,-11.33870312,1,13,6689.460779,43.17610116,40.56010636,113.6724885,75.78165901,0,0,75.26935931,-14.15159004,1,53.6849152,1.5,1.4,128.5547733,-8.022184215,-0.77817214,-1.17112757,33.9576403,0,2762.372489
41.79884491,51.3502191,895,-10.08675095,-11.24869706,1,13,6551.697438,43.32489301,39.86170611,109.0387365,72.69249101,0,0,74.84771259,-13.36510151,1,52.07362294,1.5,1.4,127.4776146,-8.240776462,-1.04046695,-1.413000046,33.97186435,0,2757.738737
40.90792266,51.37271635,895.25,-10.14318908,-11.15000319,1,13,6412.051162,43.47571853,39.14788448,104.4400574,69.62670496,0,0,74.36195385,-12.73020302,1,50.7447645,1.5,1.4,126.3486035,-8.505314786,-1.231367556,-1.654639903,33.99063884,0,2753.140057
40.00488263,51.39573558,895.5,-10.2094934,-10.94661255,1,13,6270.505503,43.62859549,38.41831705,99.87993495,66.5866233,0,0,73.13508019,-12.09530452,1,49.38850517,1.5,1.4,125.1690863,-8.750521044,-1.115499481,-1.895946563,34.01417903,0,2748.579935
39.09774529,51.41930692,895.75,-10.39711848,-10.79197052,1,13,6128.317618,43.78216608,37.67932036,95.40160379,63.60106919,0,0,72.24462236,-11.34450188,1,47.74598649,1.5,1.4,123.9088071,-9.053968926,-1.34812011,-2.136808124,34.04269227,0,2744.101604
38.18197323,51.443462,896,-10.52384653,-10.61127365,1,13,5984.776295,43.93719846,36.92706868,90.98482983,60.65655322,0,0,71.16438702,-10.68900376,1,46.27429966,1.5,1.4,122.5745532,-9.407945862,-1.534599337,-2.377083214,34.0765101,0,2739.68483
37.25923483,51.46822843,896.25,-10.67603927,-10.31552628,1,13,5840.143045,44.09341018,36.16277288,86.64033308,57.76022205,0,0,69.2630247,-10.03350565,1,44.76378001,1.5,1.4,121.1628244,-9.784256773,-1.59115322,-2.616613421,34.11593129,0,2735.340333
36.33951126,51.49363327,896.5,-10.94407903,-9.984840135,1,13,5695.982348,44.24911152,35.39465964,82.41578767,54.94385845,0,0,67.10290609,-9.310520102,1,43.04769149,1.5,1.4,119.6440664,-10.25630867,-1.945816771,-2.855217215,34.16126411,0,2731.115788
35.42632358,51.51969745,896.75,-11.23278634,-9.550883416,1,13,5552.846112,44.40370638,34.62576769,78.32572435,52.21714957,0,0,64.19743915,-8.621040204,1,41.35630481,1.5,1.4,118.0106964,-10.78002579,-2.104172779,-3.092665288,34.21293322,0,2727.025724
34.53015434,51.5464296,897,-11.59934342,-8.965823992,1,13,5412.377404,44.55542017,33.86516271,74.41308138,49.60872092,0,0,60.20221056,-7.931560306,1,39.60431081,1.5,1.4,116.2430119,-11.48280477,-2.753045795,-3.32868718,34.27138494,0,2723.113081
33.66732153,51.57379117,897.25,-12.06343021,-7.862585022,1,13,5277.133965,44.70149039,33.1271957,70.74070485,47.1604699,0,0,52.49924472,-7.250055242,1,37.80466028,1.5,1.4,114.3322062,-12.6839088,-4.596932817,-3.562952415,34.33713396,0,2719.440705
32.89284378,51.60163018,897.5,-12.84331413,-5.628599129,1,13,5155.739609,44.83260285,32.46007205,67.52352319,45.01568213,0,0,36.71061042,-6.500110484,1,35.73386267,1.5,1.4,112.219656,-13.20958325,-1.977387572,-3.795070886,34.41071342,0,2716.223523
32.32874325,51.63007613,897.75,-14.02465805,-6.735902167,1,13,5067.320516,44.92810025,31.97135044,65.22737391,43.48491594,0,0,44.67515309,-5.750165726,1,33.55114183,1.5,1.4,109.6715201,-14.25628492,-3.853284633,-4.024517582,34.49287037,0,2713.927374
31.63895036,51.65915739,898,-13.4754074,-6.602045601,1,13,4959.19996,45.04487629,31.37050927,62.47357861,41.6490524,0,0,43.81616008,-5.731881834,1,33.49634534,1.5,1.4,107.1767989,-14.51802873,-0.942522714,-4.250329469,34.58524707,0,2711.173579
30.94776548,51.68889943,898.25,-13.5257603,-6.421623647,1,13,4850.861219,45.16188798,30.76489873,59.77379693,39.84919795,0,0,42.62105089,-5.463763669,1,32.68333738,1.5,1.4,104.5661176,-14.8573301,-1.194657544,-4.472151547,34.68747818,0,2708.473797
30.26019352,51.71932036,898.5,-13.59874684,-6.166263393,1,13,4743.08878,45.27828803,30.15892119,57.14729148,38.09819432,0,0,40.88548549,-5.195645503,1,31.85166681,1.5,1.4,101.8281634,-15.26238124,-1.394331285,-4.689347622,34.79984192,0,2705.847291
29.584893,51.75042147,898.75,-13.7058496,-5.778829128,1,13,4637.239811,45.39261063,29.56032926,54.62510132,36.41673421,0,0,38.19839425,-4.927527338,1,30.9998237,1.5,1.4,98.94987058,-15.83257491,-1.919884451,-4.901204826,34.92261265,0,2703.325101
28.93787216,51.78216392,899,-13.86747321,-5.116403382,1,13,4535.823497,45.50214573,28.98361648,52.26192918,34.84128612,0,0,33.53293525,-4.659409172,1,30.12608882,1.5,1.4,95.91603691,-16.77994914,-3.125430585,-5.10692182,35.05605619,0,2700.961929
28.35320647,51.8139607,899.25,-14.12560772,-0.423312824,1,13,4444.180948,45.60112463,28.45979959,50.17144514,33.4476301,0,0,1.49E-06,-4.391291006,1,29.22849066,1.5,1.4,92.70883026,-17.39123187,-2.013202986,-5.305594682,35.20042333,0,2698.871445
28.30475053,51.84575748,899.5,-14.99277836,0,1,13,4436.585793,45.60932781,28.41627236,50.00010455,33.33340303,0,4.240827744,0,-4.123172841,1,28.30475053,1.5,1.4,89.16453621,-17.91369073,-1.720669814,-5.496199911,35.35594099,0,2698.700105
28.25629462,51.87755426,899.75,-14.77013382,-0.423312407,1,13,4428.990645,45.61753098,28.37272766,49.8290572,33.21937147,99.99999791,98.76763611,0,-4.171007675,1,28.47158317,1.4,1.5,85.61929927,-17.89568098,0.059313465,-5.677175338,35.52326702,0,2698.529057
28.48270612,51.90940557,900,-14.41670932,1.974552456,1,13,4464.479177,45.57920145,28.57604127,50.63079509,33.75386339,75.98646392,98.74675464,0,-4.34201535,1,29.06075641,1.4,1.5,82.22293113,-17.47175299,1.393777369,-5.847796113,35.70181802,0,2699.330795
28.87272101,51.94100369,900.25,-14.25288818,3.428604763,1,13,4525.611477,45.51317526,28.92537203,52.02686753,34.68457835,61.3689259,98.71032996,0,-4.513023025,1,29.6391169,1.4,1.5,78.96379366,-17.00941803,1.532230471,-6.007849933,35.89052978,0,2700.726868
29.31562043,51.97217499,900.5,-14.15707215,3.946824498,1,13,4595.033084,45.43819618,29.32069604,53.63526484,35.75684323,56.07412608,98.66826622,0,-4.6840307,1,30.20728778,1.4,1.5,75.83153112,-16.59367273,1.396693667,-6.157198934,36.08841025,0,2702.335265
29.78322097,52.00287534,900.75,-14.09761542,4.230864213,1,13,4668.326432,45.3590354,29.73648131,55.35993569,36.9066238,53.10362785,98.62304472,0,-4.855038375,1,30.76583564,1.4,1.5,72.81689081,-16.22358119,1.262392367,-6.295767586,36.29453527,0,2704.059936
30.26260918,52.0330937,901,-14.05986898,4.406705218,1,13,4743.46742,45.27787908,30.16105635,57.15641595,38.1042773,51.20562653,98.57581311,0,-5.02604605,1,31.3152774,1.4,1.5,69.9115738,-15.88953937,1.157600249,-6.423532554,36.50804423,0,2705.856416
30.74686504,52.06283337,901.25,-14.03587446,4.523100577,1,13,4819.371381,45.1958987,30.58820356,59.00026099,39.33350732,49.89678206,98.52720271,0,-5.197053725,1,31.85608624,1.4,1.5,67.10810993,-15.58343168,1.077870836,-6.540514165,36.72813597,0,2707.700261
31.23199526,52.09210465,901.5,-14.02093526,4.603775754,1,13,4895.412392,45.11377031,31.01436957,60.87678517,40.58452345,48.94218932,98.47759341,0,-5.3680614,1,32.38869654,1.4,1.5,64.39975249,-15.29953023,1.015674516,-6.646769224,36.95406474,0,2709.576785
31.71560424,52.12092125,901.75,-14.01213127,4.661751004,1,13,4971.214958,45.03189944,31.43745344,62.77666344,41.85110896,48.21301285,98.42722704,0,-5.539069076,1,32.91350827,1.4,1.5,61.78038896,-15.0338953,0.965319383,-6.742384942,37.18513643,0,2711.476663
32.1962293,52.14929845,902,-14.00757886,4.704726593,1,13,5046.549814,44.95053373,31.85619991,64.69374212,43.12916141,47.63306193,98.37626374,0,-5.710076751,1,33.43089059,1.4,1.5,59.24446509,-14.79916343,0.866225863,-6.827473786,37.42070499,0,2713.393742
32.6729773,52.17725203,902.25,-14.00602852,4.73749627,1,13,5121.276966,44.86982437,32.26986764,66.6238417,44.41589446,47.1548856,98.3248127,0,-5.881084426,1,33.94118516,1.4,1.5,56.78691981,-14.55268767,0.923347861,-6.902169118,37.66016908,0,2715.323842
33.14531364,52.20479773,902.5,-14.00663256,4.763158851,1,13,5195.31262,44.78986186,32.67803695,68.56405829,45.7093722,46.74778664,98.2729502,0,-6.052092101,1,34.44470885,1.4,1.5,54.39549235,-14.27184981,1.067653847,-6.966621486,37.90296892,0,2717.264058
33.61293438,52.23195089,902.75,-13.91519464,4.783776594,1,13,5268.609134,44.71069767,33.08049336,70.51233639,47.00822426,46.39131382,98.22073053,0,-6.264963834,1,35.06248231,1.4,1.5,52.08100629,-13.965989,1.1795927,-7.020962955,38.14859172,0,2719.212336
34.09607436,52.2587263,903,-13.73711034,5.012269187,1,13,5344.338186,44.6289062,33.49459462,72.55394117,48.36929411,43.9099301,98.16585851,0,-6.529927668,1,35.81819955,1.4,1.5,49.86506176,-13.61536732,1.371296285,-7.065400623,38.3965427,0,2721.253941
34.6101809,52.2851223,903.25,-13.60254623,5.410189817,1,13,5424.921048,44.54187236,33.93332697,74.75839832,49.83893221,39.6791787,98.10643774,0,-6.794891503,1,36.56009767,1.4,1.5,47.73969489,-13.27352196,1.356188875,-7.10026231,38.64634532,0,2723.458398
35.14346463,52.31112621,903.5,-13.49858809,5.6966192,1,13,5508.509808,44.45159199,34.3863435,77.07994537,51.38663025,36.56469027,98.04366985,0,-7.059855337,1,37.28900802,1.4,1.5,45.69786183,-12.95673518,1.275724903,-7.12586678,38.89757296,0,2725.779945
